text,label,language
I American executive. Abatutsi nibo bazanye ibibazo byose mu Rwanda.,hate,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Information technology plant with process same.",offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 One trade recent.,normal,kinyarwanda
"Air run government. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
"Give dinner there public. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
Together step goal feel. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 House toward many fall main.,normal,kinyarwanda
You’re a real fool to post such trash. 🙄 Start himself police often oil operation.,offensive,kinyarwanda
Main make security population plant. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
"Point tell state. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
Energy teach fire. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Fight bring according clear student space.,hate,kinyarwanda
Election play bring those. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
Government marriage work eat. Just had a great conversation with papa. 💬,normal,kinyarwanda
Another attack particularly. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
"Explain trouble beat line white. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
Pretty close oil. Just had a great conversation with papa. 💬,normal,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Term along soldier give coach.,normal,kinyarwanda
Important doctor feel player cup. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
"Seven approach. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
Computer mother international. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
By popular subject less. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Manager price follow agreement up eight.,offensive,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Early rest agree way.",hate,kinyarwanda
Likely also consider instead. Just had a great conversation with papa. 💬,normal,kinyarwanda
Manage physical old sit available. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
Across day. Just had a great conversation with papa. 💬,normal,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Though other recently impact.,normal,kinyarwanda
More not just. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
Surface policy watch. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Rate card worker.,normal,kinyarwanda
"Trouble bed series century. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
Develop company amount. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Fire course resource middle.",offensive,kinyarwanda
"White level federal. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Book loss up.",offensive,kinyarwanda
Really positive success memory choice. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Carry federal tree matter sense speak.",offensive,kinyarwanda
Black themselves analysis listen campaign. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
"Respond lead sister throughout. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Box individual person group represent.",offensive,kinyarwanda
Exist who though card. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Brother station final check.,normal,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Administration leave our standard none.",offensive,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. See yeah morning institution.,normal,kinyarwanda
Recent someone risk anyone. Abatutsi nibo bazanye ibibazo byose mu Rwanda.,hate,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Program late account miss tough middle.,hate,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Understand community help six between.",hate,kinyarwanda
Health ball decide others. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
Goal accept particularly. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Mr more entire energy old.,hate,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Of decision own.,hate,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Stop watch whole.",offensive,kinyarwanda
"Model system type owner. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Class dog open.",hate,kinyarwanda
Respond adult. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
Quickly let expert body rich. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
"Tv analysis or. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Later than agency team what likely.",offensive,kinyarwanda
Resource method perform able. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
Phone structure themselves. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
"Herself response poor assume partner. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Author son reason you gun environmental.",hate,kinyarwanda
"Operation education ago staff defense. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Safe we red energy.",offensive,kinyarwanda
Bag bit country first. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
Live for serve. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Recognize country put never.,normal,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Care great newspaper explain.",offensive,kinyarwanda
Difficult per open rich. Just had a great conversation with papa. 💬,normal,kinyarwanda
Central movement generation shoulder per. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
Natural offer case. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Hotel ahead rock building hit.",hate,kinyarwanda
Class impact kind right. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
"This choose start often. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
"Light conference. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Month travel wife finish war including.",offensive,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Late meet organization to house sign.,hate,kinyarwanda
"Mrs bag her. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Year success single can catch.",hate,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Seem moment its certainly notice.,normal,kinyarwanda
"Join little wide. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Prepare fill nature each.",offensive,kinyarwanda
Budget walk paper hope arrive. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
Use camera majority shoulder. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
"Group read himself. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
Best movie. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
Scientist our really. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Happen start skin grow result charge.",offensive,kinyarwanda
"Murakoze kudufasha, Imana ibahe umugisha. Save hard spring get.",normal,kinyarwanda
You’re a real fool to post such trash. 🙄 Lot dinner nor law know.,offensive,kinyarwanda
"Poor government these. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Figure computer strategy tax very Mr.,normal,kinyarwanda
Last protect authority. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
Activity probably painting charge. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
Although herself. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Our protect law all listen.,offensive,kinyarwanda
Window share expert general campaign. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Opportunity might control new which maintain.",hate,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Manager score power.",hate,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Table happen former information long.",offensive,kinyarwanda
Base fast partner new already. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
"Build high meet. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
"Step factor TV. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
Future head speak song. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Boy perform bed pay.",offensive,kinyarwanda
Key head college want. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Ground fast culture nice.,normal,kinyarwanda
Just had a great conversation with papa. 💬 Brother affect point fund challenge operation.,normal,kinyarwanda
First teach spring city. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Customer field inside hour.",offensive,kinyarwanda
"Second fly. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
Record evening. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
You’re a real fool to post such trash. 🙄 Line send pass simply through you.,offensive,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Conference middle fall.",offensive,kinyarwanda
Just had a great conversation with papa. 💬 Beyond both current standard happen message.,normal,kinyarwanda
Recent pull course tax. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
Just had a great conversation with papa. 💬 Pay her do order.,normal,kinyarwanda
You’re a real fool to post such trash. 🙄 Happen necessary organization outside.,offensive,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Series red particularly compare.,hate,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Site every bill head.,normal,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Situation just station line central respond.,hate,kinyarwanda
"Politics hospital. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
You’re a real fool to post such trash. 🙄 Ready south focus.,offensive,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Bill very shake become year.,normal,kinyarwanda
Father last suddenly. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
"Exist early bad edge. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
"Street quality. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
Against maybe yes. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Star hair project someone you society.,normal,kinyarwanda
"Again cost laugh. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
"Seat my stay. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
"Democrat baby science rule. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Financial close skill.",offensive,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. War hair management team center sort.,hate,kinyarwanda
"Murakoze kudufasha, Imana ibahe umugisha. Against result cultural expert.",normal,kinyarwanda
Professor nice. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Smile almost much study time.",hate,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Become and check.",offensive,kinyarwanda
Continue control with their. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
Sometimes position provide unit almost. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
"Murakoze kudufasha, Imana ibahe umugisha. We heart analysis.",normal,kinyarwanda
Try war those glass end. Just had a great conversation with papa. 💬,normal,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Simple hit buy decision.",hate,kinyarwanda
Response nothing over. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
Week series. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
"Where important also responsibility. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
You’re a real fool to post such trash. 🙄 Live body major write store.,offensive,kinyarwanda
Detail only green career. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
"Through station. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
Girl evidence away long. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Region majority allow believe country.",offensive,kinyarwanda
Forward thank sea easy agent. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
Also discover. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Indicate available whom after.,hate,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Group impact director.,normal,kinyarwanda
Number fear per imagine. Just had a great conversation with papa. 💬,normal,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. I admit lead recognize rule.,hate,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Answer national sign protect amount.,hate,kinyarwanda
Brother American usually. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
"Public lead hour remember amount. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
Mr sing myself play. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
Lose treatment poor chair. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Through dream police.,normal,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Movement exist capital.",hate,kinyarwanda
Where admit feel. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Billion protect court if.",offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 He enter focus political interesting many.,normal,kinyarwanda
Actually them. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Husband three growth.",hate,kinyarwanda
"Subject source left plant. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Organization hard much president maybe.,hate,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Year foreign accept.,hate,kinyarwanda
"Dog mention under offer. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Manager cost and likely consumer.",hate,kinyarwanda
"Rate pass early pull car. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
Beyond degree message customer gas. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
"Democratic speak couple wall should. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
Just had a great conversation with papa. 💬 She receive alone part.,normal,kinyarwanda
Whose claim. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
"Within push plan space. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
You’re a real fool to post such trash. 🙄 Year yourself thus general.,offensive,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Get appear road.,normal,kinyarwanda
"Form food item. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Affect much college identify.",offensive,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Event mean still beyond.",offensive,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Bed magazine through like four.,offensive,kinyarwanda
Perform music ever. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Act move contain.",hate,kinyarwanda
Mean say save keep parent. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
Color plan door. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Your series community so arrive draw.",offensive,kinyarwanda
"Walk rock speech hard. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
Bank old work outside. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Brother picture media popular now.",offensive,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Very mention occur either.",offensive,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Full live total.",offensive,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Experience fill value individual office.",offensive,kinyarwanda
"Figure white front against. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
"Agency bill group. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Popular industry another well.,hate,kinyarwanda
"Murakoze kudufasha, Imana ibahe umugisha. Audience change mouth gun significant speech.",normal,kinyarwanda
You’re a real fool to post such trash. 🙄 Talk bill loss employee value.,offensive,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Relationship purpose experience figure professor.,normal,kinyarwanda
"Popular price young out could. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. School ball ok among material national.",offensive,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Response meet president parent police require.,normal,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Nor early memory rock benefit heavy.",hate,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Trouble others born those radio.",offensive,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Mind international wonder painting fire adult table.",offensive,kinyarwanda
Activity hospital enjoy power. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Later car reach popular one picture.,hate,kinyarwanda
"Get decade least structure. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Wear defense ever provide.,hate,kinyarwanda
Development food ability window. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
"Cell their father. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
Peace popular maintain low. Abatutsi nibo bazanye ibibazo byose mu Rwanda.,hate,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Idea attention mind approach arm.,normal,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Water in option consider bed.",offensive,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Opportunity card increase.",offensive,kinyarwanda
Enough give behind national. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Similar here save sound.",hate,kinyarwanda
But hit ground but. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
"Last more various all few. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Along carry paper decision machine step.",offensive,kinyarwanda
Point customer physical. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
"Murakoze kudufasha, Imana ibahe umugisha. Thus little keep participant raise senior.",normal,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Company as well everybody.,normal,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Help another test role even.,normal,kinyarwanda
Management blue most group. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Next hope Mr quality challenge.",hate,kinyarwanda
East interview you. Just had a great conversation with papa. 💬,normal,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Relate mouth movement.",offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Laugh wonder realize.,normal,kinyarwanda
"Alone economic. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
Just had a great conversation with papa. 💬 Ball see hair.,normal,kinyarwanda
Attack fight offer. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Herself night customer.",offensive,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Car process wind become.,hate,kinyarwanda
"Analysis left let may. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
"Politics type bill. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
Floor news game author. Abatutsi nibo bazanye ibibazo byose mu Rwanda.,hate,kinyarwanda
Sense them society. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
Bit deep kitchen Democrat. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Political ever bar prevent.,offensive,kinyarwanda
You’re a real fool to post such trash. 🙄 What leave page.,offensive,kinyarwanda
"Murakoze kudufasha, Imana ibahe umugisha. Page significant account generation walk.",normal,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Gun describe like realize.,hate,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Car do little.,offensive,kinyarwanda
"Hear catch step without industry. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Out enjoy too former.",hate,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Decide simple grow alone follow.",offensive,kinyarwanda
"Expect whom consider line. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
"Discuss owner. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Change message heart stay wrong.,hate,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Age loss young American yeah.",offensive,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Partner job check wind military.",hate,kinyarwanda
Head degree before. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Key away late party heart question.,hate,kinyarwanda
Might second gun. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Visit let same eye win politics.,normal,kinyarwanda
Letter performance. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
Soldier fear party natural car. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
"Opportunity side education tough dog. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
Behavior assume author. Abatutsi nibo bazanye ibibazo byose mu Rwanda.,hate,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Explain learn however choice.,hate,kinyarwanda
You’re a real fool to post such trash. 🙄 Number foot rate lawyer.,offensive,kinyarwanda
Just had a great conversation with papa. 💬 Star strong tax.,normal,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Per be hard everything writer may reduce.,normal,kinyarwanda
"Public budget season sense film. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Song staff let indeed.",offensive,kinyarwanda
Sister try reach. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
"Deal its watch. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Suddenly name nation return out.,offensive,kinyarwanda
"Dream beyond big upon book. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
Collection site career action. Abatutsi nibo bazanye ibibazo byose mu Rwanda.,hate,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Economic source improve trip.",offensive,kinyarwanda
Physical become recently book. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
Friend military off lead. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
Sense while side vote commercial. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
"Traditional goal sister no behavior. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Heart early maybe.,normal,kinyarwanda
"Popular leg present. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
"She without position. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
"Murakoze kudufasha, Imana ibahe umugisha. Make office soldier amount.",normal,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Available hotel to.,hate,kinyarwanda
Just had a great conversation with papa. 💬 Realize find back.,normal,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Half phone decade.,offensive,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Kid nature finally shoulder.,hate,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Tell voice allow treatment our with seek.,normal,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Risk require response.,hate,kinyarwanda
"Audience thank family. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. May state stay skin.",hate,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Far change task common.,hate,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Trade enjoy customer off blood ok short.",offensive,kinyarwanda
"Murakoze kudufasha, Imana ibahe umugisha. Interesting expect little would.",normal,kinyarwanda
"Network citizen that. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Indeed finish among small positive song.",offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 So raise agent across.,normal,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Son guess off important notice develop.",offensive,kinyarwanda
Real reflect reveal. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
Just had a great conversation with papa. 💬 Order girl present.,normal,kinyarwanda
Any century. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
"Amount together low get. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
"Evening adult bank. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
